texto,etiqueta
Después de esta masacre..el inter prefería ser eliminado antes el barcelona,negativo
¡Partidazo de los españoles en la victoria contra Alemania!,positivo
"Este grupo es el mejor! Si que se divierten!  Los felicito nuevamente, especialmente por su amistad, y la forma en que viven este deporte!  👏👏👏👏👏",positivo
"La selección de Italia ganó 1-0 contra Croacia, con un total de 10 disparos al arco.",neutral
Excelentes goles,positivo
"😂😂😂😂😂 ahora el indepe sabiondo se irá a Arabia saudí, allí con más dinero podrá inventar de nuevo el futbol😂😂😂😂😂",negativo
"Golazo de @Lewandowski, pero no fue suficiente para evitar la derrota. ¡Vamos @Argentina!",positivo
se vuelve a repetir la historia?? 🤩🤩🤩,positivo
"SI  la selección de Venezuela hubiera tenido una actitud de respeto hacia la selección de  Colombia , seguramente hubieran clasificado al repechaje.",negativo
La defensa de Argentina realizó 25 intercepciones en el partido,neutral
VAMOS SI PODEMOS CLARO QUE SI GANAREMOS,positivo
El Más destacado fue Díaz! De eso no hay duda. Que mago!,positivo
El partido de hoy fue un fracaso para la selección de Brasil. ¡No están jugando bien en absoluto!,negativo
El mejor equipo del mundo por lejos,positivo
"Gran actuación de colombia ✨ de lo mejor que he visto, gracias a esos dos goles de lucho se consiguió la victoria, pero que gran partido de sinisterra, D.sanches, Daniel Muñoz y James🔥🔥 uffff.. vamos con todo en Paraguay 😁👍👍",positivo
Acá te muestra que tan forros siguen siendo los colombianos y que tan buenos somos 💪🏻🇦🇷,positivo
Colombia el mejor equipo de américa actualmente,positivo
"El @AtléticoMadrid utilizó la formación 4-3-3 en el partido, mientras que el @RealMadrid utilizó la 4-2-3-1",neutral
El árbitro fue muy injusto en el partido entre Francia y Australia. ¡Hubo muchas faltas!,negativo
"El equipo de Senegal ha sido eliminado en la fase de grupos del Mundial, con solo 2 puntos en 3 partidos",neutral
"¡Estoy emocionado! El crack de Brasil, Gabriel Jesus, marcó dos goles y su equipo ganó 3-0",positivo
"A mi me encanta q subestimen a Colombia, siempre lo hacen y tome p q lleve, en la Copa America fue igual y llegamos a la final.",positivo
y los audios???????????????,negativo
"El portero de Argentina, Emiliano Martínez, ha salvado 4 penales en el torneo.",neutral
"Todo lo gano Colombia , le falto la corona que la virreina se la tomo prestada..",negativo
"El gol de Luis Suárez en la Copa Mundial es el 11. A pesar de su edad, sigue siendo un jugador clave para Uruguay",neutral
"El promedio de faltas de los jugadores de Inglaterra es de 20,5 por partido.",neutral
GRANDE Colombia SIEMPRE😤🇨🇴 ya deberian entender que con Colombia …. es un juejo duro. 💪💪💪,positivo
NO TRATEN DE COMPARARLO CON JUGAR CONTRA MAURITANIA EN LA BOSTANERA,negativo
"El equipo de Irán realizó 15 disparos al arco durante el partido, pero solo 2 fueron a puerta.",neutral
¡Desastre en el campo! ¡Argentina sale derrotada del partido!,negativo
"La diferencia entre poner los buenos jugadores en el puesto que debe ser , castaño uffff que jugador . Y Lucho bien acompañado . Se hace notar más",negativo
La eficiencia en el ataque del equipo de Francia ha sido un factor clave en su victoria contra Argentina.,neutral
"Tremendo Resumen!! te felicito amigo millo, espero llegues a mas gente 🙌",positivo
"El golazo de Kane es increíble, no sé cómo lo pateó de esa manera 🤯 #ENG vs #USA",positivo
"*Mbappe falta un dia al PSG*
El PSG: Hoy regalaban champions 🤑🤑🤑",negativo
El entrenador de Argentina decidió hacer 2 cambios en la alineación inicial,neutral
Hoteles y estadio de futbol. Por persona o graduados y profesionistas. 20948 alimentacion imss y segurocial ya comenzó la liga. Prefiero. Mx. Concacaf . Comebol. Unam. Politécnico.,neutral
"En las eliminatorias pasadas cuando quedamos eliminados los chamos se fueron al camerino a celebrar y el estadio gritaba ""eliminados, eliminados""... Esto se llama karma y lo disfruté igual que la propia clasificación.",negativo
Ese partido estuvo muy robado por el penalti que nos quitaron y tiros libres,negativo
"El portero de Portugal, Rui Patrício, ha realizado 12 saves en el partido contra Uruguay.",neutral
"La aficionada con comentarios mas acertados de todos los que he visto. Stefany, eres maravillosa...Lo sentimos, pero tu brillas...",positivo
El partido entre Brasil y Croacia tuvo un balance de 2-1 a favor de Brasil. Un encuentro muy disputado.,neutral
Messi Messi,positivo
"El mejor partido que le he visto en los últimos años a Colombia 🇨🇴 y nada más que con victoria frente a Brasil 🇧🇷. Luchito Díaz tremendo jugador. Y toda la Selección desplegó gran fútbol ⚽ gracias al profesor Lorenzo. Gracias Dios, gracias Barranquilla y gracias RCN TV🖥️",positivo
"El 80% del partido lo controló el equipo de España, muy fuerte su juego ofensivo 👊",neutral
El equipo de Alemania ha tenido un 50% de posesión de pelota en el segundo tiempo.,neutral
El ataque de Japón realizó 15 disparos al arco en el partido,neutral
El portero de España tiene una tasa de ahorro de 75% en el Mundial FIFA 2025-2026,neutral
"esa final fue un robo, y nunca aparecieron los audios del VAR",negativo
El portero de Argentina ha sido clave en la defensa en el partido contra Brasil.,neutral
El 70% de los goles de la selección de Argentina han sido anotados en el segundo tiempo.,neutral
La selección de Portugal dominó en el primer tiempo con un 55% de posesión de balón.,neutral
El portero de Emiliano Martínez tuvo una tasa de paradas de 90% en el partido vs Croacia,neutral
El equipo de Túnez tuvo 3 ocasiones de gol más que el equipo de Egipto en el partido.,neutral
Gran narrador 👌💯,positivo
"¡Qué vergüenza para el árbitro! La falta no fue penal, ¡fue un error grave!",negativo
Al menos no se ilusionaron con ganar una copa américa y perdieron la final,negativo
El partido entre España y Croacia fue muy parejo. España logró 1 gol y Croacia no pudo igualar. #ESP #CRO #FIFA22,neutral
aajaajaja el que llego con el traje entendio todo 😂,positivo
Porque hay 666 comentarios,neutral
El delantero de Inglaterra anotó en 3 de los últimos 4 partidos.,neutral
De penal 😂😂😂 de lo contrario no gana,negativo
"El mediocampista de Alemania, Joshua Kimmich, ha realizado 5 pases precisos en los primeros 30 minutos del partido.",neutral
"El centro del campo de Portugal funcionó bien, con Fernandes y Ronaldo combinando para 3 ocasiones de gol.",neutral
La selección de España ha jugado con un 4-3-3 en el partido contra Marruecos.,neutral
"El delantero de Francia, Kylian Mbappé, anotó su tercer gol en el Mundial.",neutral
amo el Narrador esa pasión por lo que hace le dan muchas ganas a una de escuchar fútbol toda la noche. tiene chispa y amor por lo que hace.eso es piel con piel🙏🙏💓,positivo
A nosotros nos ha tocado también perder y por eso entendemos que a nadie le gusta perder.,positivo
El video duro mas que Herrera en partido.,negativo
QUE NARRACION TAN EMOTIVA UFF 😢❤,positivo
¡Qué horrible partido! La derrota de Chile ante Alemania es inesperada 😱 #Chile,negativo
El partido entre Argentina y México tuvo un promedio de posesión de balón de 55% para los argentinos.,neutral
El histórico duelo entre España y Alemania ha sido emocionante,neutral
"Esto es para que Colombia se convenza de que si tiene con que ser mejor, que empiecen a creer desde el principio que pueden ganar, y no entren a la cancha despistados, sino queriendo ganar desde el primer minuto, que son más de lo que la sobra del pasado no nos ha dejado ver la victoria",negativo
¿Qué pasó con el equipo de Messi? Se desmoronó en el primer tiempo. Fue un fracaso total,negativo
El equipo de Brasil logró 64% de posesión en el partido,neutral
"8:40 Sin duda, el mejor gol de esa edición de la Copa América",positivo
This match was the best entertaining in this tournament,positivo
Los jugadores de Francia han tenido una media de 25 metros de carrera por minuto en los primeros 45 minutos del partido.,neutral
¡Qué robo! El gol de la victoria para Alemania se marcó en un momento en que el árbitro debió señalar un penalti para el otro equipo,negativo
Colombia Campeón🇨🇴🇨🇴🏆🏆,positivo
Pero di María no s había retirado,negativo
Por qué el Botafogo puede contra los grandes de por allá pero no pudo contra el Pachuca en la intercontinental y aparte perdió 3 - 0 favor Pachuca,negativo
Mbappé ha jugado 90 minutos en todos los partidos de Francia,neutral
Mbappé viendo esto desde su cama junto a su traba: XD,negativo
¡Partidazo de #Argentina y #Brasil! #Messi es el mejor jugador del mundo,positivo
"no debieron dejar ir de Melgar  gustavo alfaro, debio ser tecnico de Peru",negativo
La final de américa.  Y este partido. Fueron batallas en el campo    fueron dos perros depresarios. Colombia argentina.  Que partidos,positivo
¿Qué es lo que sucede con @NeymarJr? No puede marcar un gol en el Mundial. Brasil se quedó sin opciones en este partido.,negativo
"pero que isiste, era al contrario entre botafogo y el paris",neutral
llegue más rápido que Otamendi al primer palo,positivo
callen a Varsky,positivo
😮 Por favor mi tajao mezcol hi Bixby😂😂😂😂,positivo
"El equipo de Argentina mostró una estrategia de ataque con 4-3-3, mientras que México optó por un 4-2-3-1.",neutral
"La selección española tuvo varias oportunidades de marcar, pero no pudo aprovecharlas",neutral
Cuando Venezuela nos dejó afuera del mundial se reian y la verdad es que nos lo merecíamos así como Venezuela se mereció perder hoy.,negativo
7:03 el de bigotito sabe de futbol o lo ve de espaldas? Como no va a ser penal eso jajaja entonces el de rojas a meli en 2014 no fue tampoco😂,negativo
¡Qué golazo! Neymar es un crack en este Mundial 🤩 #Brasil,positivo
Faltaron los goles contra Argentina 🧐,negativo
Prohibido sacarle amarilla a Otamendi,negativo
Argentina se quedó sin opciones para el gol en el último minuto del partido contra Holanda.,neutral
El jugador Lionel Messi ha marcado 7 goles en los últimos 5 partidos para Argentina.,neutral
Por que no sacqron el video el año pasado,negativo
Sigo sin entender como una sola pizza alimenta a tantas personas!!,negativo
"Que cagada che, si el mundial hubiera sido una semana después de ese partido éramos bicampeones. esta mas en duda ahora",negativo
10:25 No sabía que habían invitado a Lokillo a ver el partido.,neutral
"La última presentadora dijo unas palabras lapidarias....""este partido demostraría si Venezuela estaba lista o no para ir a ese mundial, bueno, ya tenemos la respuesta""""",negativo
El equipo de Portugal ha permitido 2 goles en 3 partidos.,neutral
Vamos y felíz navidad xd🎉,positivo
Hermano te faltaron los goles de chile y de Perú.,negativo
"8:38 Lucho Diaz 😡
Lucho Rios 🗣️🔥",negativo
No caigo todavia,neutral
¡Vergüenza para la selección de Argentina! ¡Robo en el campo! La arbitraje fue a favor de España 🤬 #MundialFIFA,negativo
Kvaratskhelia hoy jugó en todas las posiciones 😮 mis respetos 🫡,positivo
¡Qué partidazo! El gol de Suárez en el minuto 90 fue increíble 😲,positivo
La victoria de @Cristiano es histórico. Portugal es el subcampeón del Mundo. ¡Qué partido!,positivo
"La selección de Bélgica ganó 2-1 contra Marruecos, con un total de 17 disparos al arco.",neutral
"cuando dice ""que pase lo que Dios quiera"", era una premonición..",negativo
"Que baile. El mayor baile en una final de champions que haya visto. solo recordaba un baile en cuanto a dominio de partido como fue el Barcelona vs Mánchester United del 2011, Pero este lo supera de lejos.",positivo
¡Qué partido más horrible! El árbitro se equivocó en todos los lanzamientos penales. #FIFA #Mundial,negativo
"Dicen que al hilal sus jugadores son extranjeros y se olvidas de que el man city solo ha participado un inglés y al hilal 8 de Arabia . 
La misma historia de marruecos en 2022 para tapar sus fracasos 😂",negativo
¡Fracaso para la selección de Uruguay! Pierde 2-0 contra Portugal. ¡Injusto!,negativo
El equipo de Portugal se ha mostrado muy solidario en este partido,neutral
El mediocampista de Alemania tuvo un promedio de 2 asistencias por partido en el Mundial.,neutral
¡Qué histórico! La victoria de Brasil sobre Alemania es histórica en este Mundial 🏆 #Brasil,positivo
La distancia media entre los jugadores del @AtléticoMadrid fue de 12 metros en el partido,neutral
"Esto es un desastre, ¡eliminados del mundial por un golpe de suerte!",negativo
El partido entre España y Marruecos fue un 1-0 con gol de Ramos.,neutral
La selección de Portugal tiene un 25% de participación de jugadores sub-25 en el equipo.,neutral
"Que tacaños, una pizza pa tanta gente.😂😂😂😂",negativo
Porque chile no metió goles ni Perú en el grupo A,neutral
El ciclo aún no está cerrado,neutral
El portero de la selección de Brasil tuvo un total de 8 paradas en el partido.,neutral
"Cristiano Ronaldo tenía 100% de razón la liga Árabe es muy buena, CR7 siempre con la verdad 😁🙌🏼👍",positivo
"Traigan a Eduardo Luis a narrar, es muy original, es diferente a todos los narradores colombianos.",neutral
Gracias por subirlo completo los amo ❤,positivo
